id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,selling_price,selling_date,most_recent_activity,lively_cluster,sqft_footprint,lot_to_footprint_ratio,density_cluster,central_dense,price_per_sqft,zip_median_price_per_sqft,deal_vs_zip,dense_neighbors,area_recency,km_to_downtown,score_deal_vs_zip,score_dense_neighbors,score_grade,rating
6749700110,3,3.0,1260,1634,3.0,False,0.0,3,8,1260,0,1998,,98103,47.697,-122.349,1260,1135,342000.0,2014-10-29,1998.0,high-high,420.0,3.8904761904761904,low-low,True,271.42857142857144,360.4703998615198,0.2837108286874795,25,1979.9347826086957,9.720670205863923,9.3,5.0,4.0,6.7
4310702440,3,2.0,1480,2502,2.0,False,0.0,3,7,1480,0,1991,,98103,47.6969,-122.338,1850,5000,355000.0,2014-10-14,1991.0,high-high,740.0,3.381081081081081,low-low,True,239.86486486486487,360.4703998615198,0.4073341430873059,27,1990.6969696969697,9.70129966995923,9.9,5.7,1.0,6.6
9126100815,3,2.0,1560,1156,3.0,False,0.0,3,8,1560,0,2014,,98122,47.605,-122.304,1560,1728,500000.0,2014-12-17,2014.0,high-high,520.0,2.223076923076923,low-low,True,320.5128205128205,356.65223144472515,0.10683888822317625,36,1960.4651162790697,2.911091293052617,6.8,7.9,4.0,6.6
6749700031,3,2.5,1210,1420,3.0,False,0.0,3,8,1210,0,2008,,98103,47.6977,-122.349,1190,1407,345000.0,2014-06-09,2008.0,high-high,403.3333333333333,3.5206611570247937,low-low,True,285.12396694214874,360.4703998615198,0.2344857873639882,27,1984.4888888888888,9.798400403129296,8.6,5.7,4.0,6.6
3630030290,4,2.5,2310,3866,2.0,False,0.0,3,8,2310,0,2005,,98029,47.5498,-121.996,1950,4023,600000.0,2014-10-17,2005.0,high-high,1155.0,3.347186147186147,low-low,True,259.7402597402597,271.42857142857144,0.04401688541677447,48,2007.4,26.80834395663202,5.6,9.4,4.0,6.6
3126049498,3,1.5,1360,1167,3.0,False,0.0,3,8,1360,0,2008,,98103,47.6962,-122.349,1360,1167,370000.0,2015-03-16,2008.0,high-high,453.3333333333333,2.574264705882353,low-low,True,272.05882352941177,360.4703998615198,0.2813915388963885,23,1978.7045454545455,9.6318377960442,9.2,4.7,4.0,6.6
4310702918,2,2.25,1110,1290,3.0,False,0.0,3,8,1110,0,2006,,98103,47.6968,-122.34,1360,1251,345000.0,2014-10-30,2006.0,high-high,370.0,3.4864864864864864,low-low,True,310.81081081081084,360.4703998615198,0.14822544307958105,32,1992.8684210526317,9.686479874674529,7.5,6.9,4.0,6.6
5416501030,4,2.5,2800,4687,2.0,False,0.0,3,9,2800,0,2005,,98038,47.3594,-122.04,2750,4750,399000.0,2014-11-24,2005.0,high-high,1400.0,3.347857142857143,low-low,True,142.5,170.92592592592592,0.18188828122391829,21,2002.657894736842,35.92077114534851,7.9,4.3,7.0,6.5
5676000008,3,2.5,1420,1269,3.0,False,0.0,3,7,1420,0,2007,,98103,47.6904,-122.342,1420,1300,410000.0,2015-03-16,2007.0,high-high,473.3333333333333,2.680985915492958,low-low,True,288.7323943661972,360.4703998615198,0.221909556701514,33,1982.7045454545455,8.973443086218571,8.5,7.2,1.0,6.5
9828702649,3,2.5,1510,1178,2.0,False,0.0,3,8,1060,450,2007,,98122,47.6181,-122.301,1510,1210,515000.0,2014-10-28,2007.0,high-high,530.0,2.2226415094339624,low-low,True,341.05960264900665,356.65223144472515,0.04470391554701904,45,1980.3461538461538,3.2264701976381103,5.7,9.0,4.0,6.5
9828701871,3,2.0,1400,1657,2.0,False,0.0,3,8,1060,340,2004,,98112,47.6196,-122.298,1540,2275,570000.0,2015-02-12,2004.0,high-high,530.0,3.1264150943396225,low-low,True,407.14285714285717,424.24242424242425,0.04114092292353239,45,1983.5849056603774,3.4912387824496034,5.6,9.0,4.0,6.5
9126100861,3,3.5,1710,2096,2.0,False,0.0,3,8,1290,420,2008,,98122,47.6055,-122.305,1630,1543,557000.0,2015-03-06,2008.0,high-high,645.0,3.2496124031007754,low-low,True,325.7309941520468,356.65223144472515,0.09068929597120681,37,1966.088888888889,2.8276471717383567,6.5,8.1,4.0,6.5
4310701565,3,3.25,1410,1350,3.0,False,0.0,3,8,1410,0,2005,,98103,47.698,-122.34,1410,1253,425000.0,2014-09-16,2005.0,high-high,470.0,2.872340425531915,low-low,True,301.41843971631204,360.4703998615198,0.17891038025235823,28,1995.0,9.819894707523472,7.9,6.0,4.0,6.5
567000672,3,3.0,1260,1251,2.0,False,0.0,3,7,1040,220,2003,,98144,47.5943,-122.296,1780,7715,342000.0,2014-09-30,2003.0,high-high,520.0,2.4057692307692307,low-low,True,271.42857142857144,302.63157894736844,0.10881713852573706,44,1978.8688524590164,3.86405304838007,6.9,8.9,1.0,6.4
5416500660,4,2.5,2960,4640,2.0,False,0.0,3,9,2960,0,2005,,98038,47.3597,-122.04,2750,4623,426500.0,2015-04-30,2005.0,high-high,1480.0,3.135135135135135,low-low,True,144.08783783783784,170.92592592592592,0.17080718233685868,21,2002.657894736842,35.894889664883635,7.8,4.3,7.0,6.4
9126100814,3,2.0,1560,1020,3.0,False,0.0,3,8,1560,0,2014,,98122,47.605,-122.304,1560,1728,515000.0,2014-10-08,2014.0,high-high,520.0,1.9615384615384615,low-low,True,330.12820512820514,356.65223144472515,0.0772800859816318,36,1960.4651162790697,2.911091293052617,6.3,7.9,4.0,6.4
3629910470,3,2.5,2110,3870,2.0,False,0.0,3,9,2110,0,2004,,98029,47.5513,-121.994,2300,3870,590000.0,2014-07-29,2004.0,high-high,1055.0,3.6682464454976302,low-low,True,279.62085308056874,271.42857142857144,-0.029735573312571432,44,2007.1764705882354,26.912587591097452,4.1,8.9,7.0,6.4
4310702759,2,1.5,1030,798,3.0,False,0.0,3,8,1030,0,2008,,98103,47.6975,-122.34,1020,1026,326000.0,2015-03-12,2008.0,high-high,343.3333333333333,2.324271844660194,low-low,True,316.50485436893206,360.4703998615198,0.13007126566153482,30,1994.7575757575758,9.76430513046965,7.3,6.6,4.0,6.4
424049059,3,2.0,1400,2445,1.0,False,0.0,3,7,840,560,2002,,98144,47.5926,-122.299,1400,3200,373000.0,2014-08-15,2002.0,high-high,840.0,2.9107142857142856,low-low,True,266.42857142857144,302.63157894736844,0.12740997160235298,40,1983.12,3.755890035393238,7.2,8.6,1.0,6.4
3278605570,3,2.5,1800,2700,2.0,False,0.0,3,8,1800,0,2011,,98126,47.5458,-122.369,1380,1200,362500.0,2014-06-19,2011.0,high-high,900.0,3.0,low-low,True,201.38888888888889,274.4500239120038,0.3095313727302791,20,2007.5416666666667,7.384263820310027,9.5,3.9,4.0,6.4
2770601696,3,2.5,1930,1348,2.0,False,0.0,3,8,1300,630,2005,,98199,47.6513,-122.384,1630,6000,439990.0,2014-07-03,2005.0,high-high,650.0,2.0738461538461537,low-low,True,227.9740932642487,354.3046357615894,0.44092509960465653,18,1985.2142857142858,5.586452545180287,10.0,3.1,4.0,6.4
2767603608,2,1.5,1170,1274,3.0,False,0.0,3,8,1170,0,2001,,98107,47.6719,-122.381,1290,1308,405000.0,2014-10-02,2001.0,high-high,390.0,3.2666666666666666,low-low,True,346.15384615384613,372.80056759545926,0.07416028703341145,37,1971.4888888888888,7.502379619169596,6.2,8.1,4.0,6.4
3630080120,3,2.5,1400,1529,2.0,False,0.0,3,7,1400,0,2005,,98029,47.5535,-121.997,1440,1536,358000.0,2014-09-19,2005.0,high-high,700.0,2.184285714285714,low-low,True,255.71428571428572,271.42857142857144,0.059638266319731244,50,2008.2115384615386,26.635290112791843,6.0,9.9,1.0,6.4
3278605550,3,2.5,1800,2700,2.0,False,0.0,3,8,1800,0,2011,,98126,47.5458,-122.369,1580,2036,365000.0,2014-06-09,2011.0,high-high,900.0,3.0,low-low,True,202.77777777777777,274.4500239120038,0.3026584934425171,20,2007.5416666666667,7.384263820310027,9.4,3.9,4.0,6.4
6749700117,3,2.25,1190,1022,3.0,False,0.0,3,8,1190,0,1998,,98103,47.6972,-122.349,1210,1171,350000.0,2015-04-23,1998.0,high-high,396.6666666666667,2.576470588235294,low-low,True,294.11764705882354,360.4703998615198,0.2034299974266768,26,1980.5217391304348,9.742878660537663,8.2,5.3,4.0,6.3
2767704302,2,1.5,1280,1256,2.0,False,0.0,3,8,1200,80,1998,,98107,47.6741,-122.375,1390,1256,422250.0,2015-04-10,1998.0,high-high,600.0,2.0933333333333333,low-low,True,329.8828125,372.80056759545926,0.12230612757390225,31,1971.825,7.570850290238413,7.1,6.7,4.0,6.3
2768300650,3,2.5,1650,1838,2.0,False,0.0,4,7,1270,380,1991,,98107,47.6666,-122.367,1550,1558,453000.0,2014-12-01,1991.0,high-high,635.0,2.894488188976378,low-low,True,274.54545454545456,372.80056759545926,0.30592676775974104,26,1977.7222222222222,6.594197367929296,9.4,5.3,1.0,6.3
8929000230,3,2.5,2010,2261,2.0,False,0.0,3,8,1390,620,2014,,98029,47.5514,-121.998,1690,1899,550000.0,2015-03-06,2014.0,high-high,695.0,3.2532374100719426,low-low,True,273.6318407960199,271.42857142857144,-0.008084540056313622,50,2007.9272727272728,26.618789962660422,4.6,9.9,4.0,6.3
567000680,3,3.0,1320,1071,2.0,False,0.0,3,7,1080,240,2003,,98144,47.5942,-122.296,1780,7715,359000.0,2014-08-01,2003.0,high-high,540.0,1.9833333333333334,low-low,True,271.969696969697,302.63157894736844,0.10682550273495627,43,1978.9344262295083,3.86899659020461,6.8,8.8,1.0,6.3
3629970620,4,2.5,1850,1836,2.0,False,0.0,3,7,1600,250,2005,,98029,47.5529,-121.996,1770,2236,476100.0,2014-10-03,2005.0,high-high,800.0,2.295,low-low,True,257.35135135135135,271.42857142857144,0.05325673898897902,48,2007.9807692307693,26.724041047296794,5.9,9.4,1.0,6.2
9828702667,3,2.25,1450,1445,2.0,False,0.0,3,7,980,470,2005,,98122,47.6184,-122.301,1510,1370,482500.0,2014-05-19,2005.0,high-high,490.0,2.9489795918367347,low-low,True,332.7586206896552,356.65223144472515,0.06934380103736465,47,1982.6792452830189,3.2362762756865644,6.2,9.2,1.0,6.2
2767704332,3,3.25,1390,1278,2.0,False,0.0,3,8,1140,250,2005,,98107,47.6735,-122.375,1390,1256,469000.0,2014-09-30,2005.0,high-high,570.0,2.2421052631578946,low-low,True,337.41007194244605,372.80056759545926,0.0997445840266068,32,1972.142857142857,7.50778134124835,6.6,6.9,4.0,6.2
5416500840,4,2.5,2570,4865,2.0,False,0.0,3,8,2570,0,2005,,98038,47.3588,-122.038,2570,4933,320000.0,2014-06-27,2005.0,high-high,1285.0,3.7859922178988326,not significant,True,124.5136186770428,170.92592592592592,0.3168151840459797,18,2001.6969696969697,36.06763308203541,9.5,3.1,4.0,6.2
2767704649,2,2.5,1320,1329,2.0,False,0.0,3,8,1180,140,2007,,98107,47.6728,-122.374,1490,5000,425000.0,2014-09-29,2007.0,high-high,590.0,2.252542372881356,low-low,True,321.969696969697,372.80056759545926,0.14658617300414836,27,1973.8648648648648,7.409854322048086,7.5,5.7,4.0,6.2
4310701575,3,3.25,1410,1246,3.0,False,0.0,3,8,1410,0,2005,,98103,47.6981,-122.34,1410,1253,429000.0,2014-06-10,2005.0,high-high,470.0,2.651063829787234,low-low,True,304.25531914893617,360.4703998615198,0.16954263024875801,26,1994.2413793103449,9.8310126336366,7.8,5.3,4.0,6.2
2770601763,3,3.5,1790,1288,3.0,False,0.0,3,8,1390,400,2000,,98199,47.651,-122.384,1560,1426,450000.0,2015-03-23,2000.0,high-high,463.3333333333333,2.779856115107914,low-low,True,251.39664804469274,354.3046357615894,0.34312513315747173,18,1987.0357142857142,5.558867506533995,9.6,3.1,4.0,6.2
9828702812,4,3.0,1670,1189,3.0,False,0.0,3,8,1427,243,2000,,98122,47.6182,-122.302,1700,1401,582000.0,2014-09-23,2000.0,high-high,475.6666666666667,2.4996496145760334,low-low,True,348.50299401197606,356.65223144472515,0.023114344081148028,42,1980.212765957447,3.158102714762298,5.2,8.7,4.0,6.2
5416500680,4,2.5,2960,6031,2.0,False,0.0,3,9,2960,0,2005,,98038,47.3596,-122.04,2570,5012,449000.0,2014-06-30,2005.0,high-high,1480.0,4.075,low-low,True,151.6891891891892,170.92592592592592,0.1193966615263381,21,2002.657894736842,35.90351545428937,7.0,4.3,7.0,6.1
5416510920,4,2.5,2960,5054,2.0,False,0.0,3,9,2960,0,2006,,98038,47.3601,-122.035,2960,5000,385000.0,2014-06-16,2006.0,high-high,1480.0,3.4148648648648647,low-low,True,130.06756756756758,170.92592592592592,0.2731762149808082,16,2001.8666666666666,36.09949171002745,9.1,1.8,7.0,6.1
1934800180,3,2.5,1626,1583,2.5,False,0.0,3,8,1419,207,2007,,98122,47.6031,-122.309,1400,1583,526000.0,2015-02-10,2007.0,high-high,567.6,2.788935870331219,low-low,True,323.4932349323493,356.65223144472515,0.09758296377183119,31,1976.0,2.5949378488331996,6.6,6.7,4.0,6.1
3278600320,3,2.5,2150,4084,2.0,False,0.0,3,8,2150,0,2007,,98126,47.5488,-122.372,1750,2385,465000.0,2014-07-23,2007.0,high-high,1075.0,3.7990697674418605,low-low,True,216.27906976744185,274.4500239120038,0.23819961867510472,20,1988.1875,7.131147846008824,8.6,3.9,4.0,6.0
1972201967,2,2.25,1530,981,3.0,False,0.0,3,8,1480,50,2006,,98103,47.6533,-122.346,1530,1282,520000.0,2014-10-31,2006.0,high-high,493.3333333333333,1.9885135135135137,low-low,True,339.8692810457516,360.4703998615198,0.058848768615569216,33,1966.162162162162,4.856453824987383,6.0,7.2,4.0,6.0
3278602170,2,2.25,1560,1705,2.0,False,0.0,3,8,1270,290,2006,,98126,47.5482,-122.374,1560,1758,347000.0,2014-12-15,2006.0,high-high,635.0,2.6850393700787403,low-low,True,222.43589743589743,274.4500239120038,0.21013022343747606,21,1986.3939393939395,7.242550031613545,8.3,4.3,4.0,6.0
8673400177,3,3.0,1730,1074,3.5,False,0.0,3,8,1730,0,2006,,98107,47.6692,-122.392,1370,1185,525000.0,2015-04-02,2006.0,high-high,494.2857142857143,2.1728323699421965,low-low,True,303.46820809248555,372.80056759545926,0.2057667512483497,21,1990.6,7.595665804385936,8.2,4.3,4.0,6.0
3630010020,3,2.0,1540,1827,2.0,False,0.0,3,8,1540,0,2005,,98029,47.5479,-121.999,1560,2058,376000.0,2014-12-29,2005.0,high-high,770.0,2.3727272727272726,low-low,True,244.15584415584416,271.42857142857144,0.10589228913486178,29,2005.15,26.64459169607003,6.7,6.3,4.0,6.0
9828702902,2,2.25,1160,1010,2.0,False,0.0,3,8,1000,160,2006,,98112,47.6207,-122.301,1200,1170,495000.0,2014-10-21,2006.0,high-high,500.0,2.02,low-low,True,426.7241379310345,424.24242424242425,-0.005832710319501515,43,1985.2156862745098,3.3216398885639014,4.6,8.8,4.0,6.0
5416510990,4,2.5,2800,5000,2.0,False,0.0,3,9,2800,0,2006,,98038,47.3596,-122.036,2960,5092,375000.0,2014-09-10,2006.0,high-high,1400.0,3.5714285714285716,low-low,True,133.92857142857142,170.92592592592592,0.24392367214337096,16,2002.2666666666667,36.09437578835885,8.7,1.8,7.0,6.0
1972201960,3,2.25,1500,1312,3.0,False,0.0,3,8,1500,0,2007,,98103,47.6534,-122.346,1500,1282,513000.0,2014-08-25,2007.0,high-high,500.0,2.624,low-low,True,342.0,360.4703998615198,0.05259910772409297,33,1966.162162162162,4.867554215439011,5.9,7.2,4.0,6.0
3630030180,3,2.25,1780,3665,2.0,False,0.0,3,8,1780,0,2004,,98029,47.5495,-121.997,1770,3669,499000.0,2015-02-24,2004.0,high-high,890.0,4.117977528089888,low-low,True,280.3370786516854,271.42857142857144,-0.03229371534830622,49,2007.642857142857,26.7440963257951,4.0,9.7,4.0,6.0
6021503656,3,2.5,1330,1064,3.0,False,0.0,3,8,1330,0,2004,,98117,47.6835,-122.387,1330,1113,375000.0,2014-09-02,2004.0,high-high,443.3333333333333,2.4,low-low,True,281.9548872180451,344.2028985507246,0.19948422112877962,21,1949.1538461538462,8.865926677727762,8.1,4.3,4.0,6.0
9828702666,4,2.25,1490,956,2.0,False,0.0,3,7,1020,470,2005,,98122,47.6184,-122.301,1510,1350,507000.0,2014-07-28,2005.0,high-high,510.0,1.8745098039215686,low-low,True,340.2684563758389,356.65223144472515,0.04702628175010676,47,1982.6792452830189,3.2362762756865644,5.7,9.2,1.0,6.0
3869900120,3,2.5,1690,1310,2.0,False,0.0,3,8,1140,550,2004,,98136,47.5404,-122.387,1640,1321,430000.0,2015-02-26,2004.0,high-high,570.0,2.2982456140350878,low-low,True,254.4378698224852,319.44444444444446,0.22752669614260548,20,1975.4615384615386,8.406754365353782,8.5,3.9,4.0,6.0
789000520,3,1.75,1480,2211,2.0,False,0.0,3,7,1480,0,1995,,98103,47.6966,-122.35,1480,2197,402500.0,2014-07-15,1995.0,high-high,740.0,2.9878378378378376,low-low,True,271.9594594594595,360.4703998615198,0.28175683570410365,23,1977.2954545454545,9.680485432067714,9.2,4.7,1.0,6.0
3629970870,4,2.5,2120,3640,2.0,False,0.0,3,8,2120,0,2005,,98029,47.5521,-121.996,2190,3640,599000.0,2014-08-27,2005.0,high-high,1060.0,3.4339622641509435,low-low,True,282.54716981132077,271.42857142857144,-0.04014649333230976,50,2007.7592592592594,26.745396768104058,3.9,9.9,4.0,6.0
2767704252,3,3.25,1430,1348,2.0,False,0.0,3,8,1160,270,2008,,98107,47.6743,-122.374,1160,1265,478000.0,2014-11-03,2008.0,high-high,580.0,2.3241379310344827,low-low,True,334.26573426573424,372.80056759545926,0.10910731711064574,27,1962.9512195121952,7.5679694689372825,6.9,5.7,4.0,5.9
5416500980,4,2.5,2750,5767,2.0,False,0.0,3,9,2750,0,2005,,98038,47.3595,-122.038,2800,5376,419900.0,2014-07-29,2005.0,high-high,1375.0,4.194181818181818,low-low,True,152.6909090909091,170.92592592592592,0.11281460492095571,20,2001.7567567567567,36.00736292376168,6.9,3.9,7.0,5.9
2767600688,2,1.5,1210,1278,2.0,False,0.0,3,8,1020,190,2007,,98117,47.6756,-122.375,1210,1118,414500.0,2014-11-13,2007.0,high-high,510.0,2.5058823529411764,low-low,True,342.56198347107437,344.2028985507246,0.00477868989882784,39,1970.8846153846155,7.728790676435482,4.9,8.4,4.0,5.9
8929000050,4,2.5,1540,1994,2.0,False,0.0,3,8,1540,0,2014,,98029,47.5526,-121.999,1540,1689,439990.0,2014-09-04,2014.0,high-high,770.0,2.5896103896103897,low-low,True,285.7077922077922,271.42857142857144,-0.05127056685655473,50,2008.2264150943397,26.51349224857848,3.6,9.9,4.0,5.9
3630080190,3,2.5,1500,2314,2.0,False,0.0,3,7,1500,0,2005,,98029,47.5537,-121.998,1440,2170,405000.0,2014-08-01,2005.0,high-high,750.0,3.0853333333333333,low-low,True,270.0,271.42857142857144,0.005277057100843819,49,2008.48,26.55711323798251,4.9,9.7,1.0,5.8
789000550,3,1.75,1480,2200,2.0,False,0.0,3,7,1480,0,1995,,98103,47.6969,-122.35,1360,2190,415000.0,2015-04-13,1995.0,high-high,740.0,2.972972972972973,low-low,True,280.4054054054054,360.4703998615198,0.2511734123320234,23,1978.5348837209303,9.713783209345017,8.8,4.7,1.0,5.8
2767604067,3,3.25,1510,1125,3.0,False,0.0,3,8,1510,0,2006,,98107,47.6711,-122.39,1390,1174,530000.0,2014-08-20,2006.0,high-high,503.3333333333333,2.2350993377483444,low-low,True,350.9933774834437,372.80056759545926,0.06027624961095128,30,1985.5135135135135,7.7096140184682405,6.0,6.6,4.0,5.8
3277801417,3,2.5,1480,1663,2.0,False,0.0,3,9,1180,300,2012,,98126,47.5443,-122.375,1380,1537,341000.0,2014-05-16,2012.0,high-high,590.0,2.81864406779661,low-low,True,230.40540540540542,274.4500239120038,0.17492879261539632,17,1979.7241379310344,7.677087121469314,7.9,2.5,7.0,5.8
1972200698,2,3.25,1400,1243,3.0,False,0.0,3,8,1400,0,2000,,98103,47.6534,-122.353,1400,1335,474800.0,2014-05-28,2000.0,high-high,466.6666666666667,2.6635714285714283,low-low,True,339.14285714285717,360.4703998615198,0.060988418672397925,30,1980.2222222222222,4.926149020582303,6.1,6.6,4.0,5.8
993002108,3,1.5,1140,1069,3.0,False,0.0,3,8,1140,0,2005,,98103,47.6907,-122.342,1230,1276,399995.0,2015-03-30,2005.0,high-high,380.0,2.8131578947368423,low-low,True,350.87280701754383,360.4703998615198,0.026986060163245878,34,1983.6444444444444,9.006801517822169,5.3,7.5,4.0,5.8
291310310,3,3.5,2490,3517,2.0,False,0.0,3,8,1720,770,2005,,98027,47.5341,-122.067,1600,2378,533500.0,2014-12-10,2005.0,high-high,860.0,4.089534883720931,low-low,True,214.2570281124498,251.24289480187824,0.15924381931271445,21,2005.4642857142858,22.291125213508984,7.7,4.3,4.0,5.8
3630020380,3,2.5,1470,1779,2.0,False,0.0,3,8,1160,310,2005,,98029,47.5472,-121.998,1470,1576,379770.0,2014-11-07,2005.0,high-high,580.0,3.067241379310345,low-low,True,258.3469387755102,271.42857142857144,0.04939561057301699,32,2004.4651162790697,26.737362785272587,5.8,6.9,4.0,5.8
1934800193,3,3.5,1550,1233,2.0,False,0.0,3,8,1160,390,2005,,98122,47.6034,-122.309,1490,1539,530000.0,2015-03-06,2005.0,high-high,580.0,2.1258620689655174,low-low,True,341.93548387096774,356.65223144472515,0.04213908976890999,32,1977.0,2.5856946888961545,5.6,6.9,4.0,5.8
476000324,3,3.25,1370,1194,3.0,False,0.0,3,8,1370,0,2005,,98107,47.6704,-122.391,1320,1217,460000.0,2014-10-16,2005.0,high-high,456.6666666666667,2.6145985401459853,low-low,True,335.7664233576642,372.80056759545926,0.1046278556871788,27,1982.735294117647,7.67618275661776,6.7,5.7,4.0,5.8
5416510530,4,2.5,2580,4818,2.0,False,0.0,3,8,2580,0,2005,,98038,47.3607,-122.038,2570,5386,379950.0,2014-11-24,2005.0,high-high,1290.0,3.7348837209302324,low-low,True,147.2674418604651,170.92592592592592,0.14898001475035558,21,2003.0555555555557,35.90419985309018,7.6,4.3,4.0,5.7
8562770110,3,3.5,2710,3290,2.0,False,0.0,3,8,1650,1060,2006,,98027,47.5367,-122.072,2440,3290,600000.0,2014-10-27,2006.0,high-high,825.0,3.987878787878788,low-low,True,221.4022140221402,251.24289480187824,0.12643915925336952,24,2004.625,21.834596221431656,7.2,4.9,4.0,5.7
2768301357,3,2.25,1530,1396,2.0,False,0.0,3,8,1240,290,2007,,98107,47.666,-122.367,1690,2500,500000.0,2014-10-01,2007.0,high-high,620.0,2.2516129032258063,low-low,True,326.797385620915,372.80056759545926,0.1317032423124383,23,1970.7941176470588,6.530213974427229,7.3,4.7,4.0,5.7
2771102158,3,3.5,1450,1263,2.0,False,0.0,3,8,1160,290,2007,,98199,47.6508,-122.383,1390,1282,395000.0,2014-10-21,2007.0,high-high,580.0,2.1775862068965517,low-low,True,272.41379310344826,354.3046357615894,0.26283488760053486,17,1988.0384615384614,5.49849559724498,8.9,2.5,4.0,5.7
8929000060,2,1.75,1210,1189,2.0,False,0.0,3,8,1210,0,2014,,98029,47.5526,-121.998,1540,1672,351358.0,2014-10-04,2014.0,high-high,605.0,1.965289256198347,low-low,True,290.3785123966942,271.42857142857144,-0.06748627098946486,50,2008.1509433962265,26.58632171511257,3.2,9.9,4.0,5.7
3630080430,4,2.5,1670,3315,2.0,False,0.0,3,7,1670,0,2005,,98029,47.5532,-121.998,1650,2051,451000.0,2014-06-17,2005.0,high-high,835.0,3.970059880239521,low-low,True,270.05988023952096,271.42857142857144,0.0050553030252038725,48,2008.313725490196,26.570323997925207,4.9,9.4,1.0,5.7
3126049446,3,3.5,1130,1449,3.0,False,0.0,3,7,1130,0,2005,,98103,47.6968,-122.348,1130,1200,343000.0,2015-03-10,2005.0,high-high,376.6666666666667,3.8469026548672565,low-low,True,303.53982300884957,360.4703998615198,0.1718970303450074,27,1981.936170212766,9.694816758119405,7.9,5.7,1.0,5.7
3274800460,2,2.25,1230,1280,2.0,False,0.0,3,8,960,270,2012,,98144,47.5942,-122.298,1130,1357,387000.0,2014-05-20,2012.0,high-high,480.0,2.6666666666666665,low-low,True,314.6341463414634,302.63157894736844,-0.03889436902049994,45,1982.4827586206898,3.735341990638828,3.9,9.0,4.0,5.7
1972201964,3,2.25,1420,983,3.0,False,0.0,3,8,1420,0,2006,,98103,47.6533,-122.346,1530,1280,500000.0,2014-07-25,2006.0,high-high,473.3333333333333,2.0767605633802817,low-low,True,352.11267605633805,360.4703998615198,0.023458617977675622,33,1966.162162162162,4.856453824987383,5.3,7.2,4.0,5.7
291310340,3,3.5,2490,3582,2.0,False,0.0,3,8,1720,770,2005,,98027,47.5338,-122.067,1445,1590,550000.0,2014-07-08,2005.0,high-high,860.0,4.165116279069768,low-low,True,220.8835341365462,251.24289480187824,0.12878461182800605,21,2005.4444444444443,22.303781308157564,7.3,4.3,4.0,5.6
3629970610,3,2.5,1600,2375,2.0,False,0.0,3,7,1600,0,2005,,98029,47.5531,-121.996,1830,2375,435000.0,2014-07-18,2005.0,high-high,800.0,2.96875,low-low,True,271.875,271.42857142857144,-0.0016433857437299034,48,2008.0192307692307,26.718745725610844,4.7,9.4,1.0,5.6
5416500950,4,2.5,2820,5056,2.0,False,0.0,3,9,2820,0,2006,,98038,47.3591,-122.038,2820,5150,428900.0,2015-03-09,2006.0,high-high,1410.0,3.5858156028368793,not significant,True,152.0921985815603,170.92592592592592,0.11674337435981072,18,2001.6969696969697,36.0417947720906,6.9,3.1,7.0,5.6
8673400020,3,3.0,1740,1100,3.0,False,0.0,3,8,1740,0,2007,,98107,47.67,-122.391,1370,1180,590000.0,2015-03-11,2007.0,high-high,580.0,1.896551724137931,low-low,True,339.08045977011494,372.80056759545926,0.09480618165695835,26,1984.967741935484,7.6371101502949355,6.5,5.3,4.0,5.6
3278602190,3,3.25,1460,1592,2.0,False,0.0,3,8,1130,330,2006,,98126,47.5481,-122.374,1560,1701,350000.0,2014-06-11,2006.0,high-high,565.0,2.8176991150442476,low-low,True,239.72602739726028,274.4500239120038,0.1352724633596752,21,1986.3939393939395,7.253050840606752,7.4,4.3,4.0,5.6
9828702513,2,2.25,1230,929,2.0,False,0.0,3,8,1020,210,2004,,98122,47.6191,-122.301,1270,1370,460000.0,2014-05-06,2004.0,high-high,510.0,1.8215686274509804,low-low,True,373.9837398373984,356.65223144472515,-0.04745115471489233,46,1985.4423076923076,3.260369959812577,3.7,9.1,4.0,5.6
3278612370,3,2.5,1580,2765,2.0,False,0.0,3,8,1580,0,2011,,98126,47.5444,-122.369,1580,1820,349900.0,2014-08-11,2011.0,high-high,790.0,3.5,low-low,True,221.45569620253164,274.4500239120038,0.21454662978812272,18,2007.4285714285713,7.534183223324394,8.3,3.1,4.0,5.6
3630000150,2,1.75,1400,865,2.0,False,0.0,3,8,1110,290,2005,,98029,47.5478,-121.999,1380,1107,358500.0,2015-01-28,2005.0,high-high,555.0,1.5585585585585586,low-low,True,256.07142857142856,271.42857142857144,0.0582425926807565,28,2004.923076923077,26.64748539705482,6.0,6.0,4.0,5.6
3630010040,3,2.0,1540,1827,2.0,False,0.0,3,8,1540,0,2005,,98029,47.5479,-121.998,1540,1827,402000.0,2014-05-23,2005.0,high-high,770.0,2.3727272727272726,low-low,True,261.038961038961,271.42857142857144,0.03902934390573529,30,2005.0731707317073,26.717070286754385,5.5,6.6,4.0,5.6
2767604724,2,2.5,1430,1201,3.0,False,0.0,3,8,1430,0,2009,,98107,47.6707,-122.381,1430,1249,505000.0,2014-10-15,2009.0,high-high,476.6666666666667,2.5195804195804197,low-low,True,353.1468531468532,372.80056759545926,0.05415962032674173,28,1979.4117647058824,7.3795632897894805,5.9,6.0,4.0,5.6
